,latitude,housing_median_age,total_rooms,median_income,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
14060,39.79,16.0,2127.0,3.0469,0.0,1.0,0.0,0.0,0.0
14061,34.22,32.0,3298.0,1.875,0.0,1.0,0.0,0.0,0.0
14062,37.83,52.0,1757.0,5.8948,0.0,0.0,0.0,1.0,0.0
14063,37.8,49.0,2838.0,2.5238,0.0,0.0,0.0,1.0,0.0
14064,33.98,47.0,949.0,2.175,1.0,0.0,0.0,0.0,0.0
14065,32.76,31.0,987.0,2.9286,0.0,0.0,0.0,0.0,1.0
14066,37.64,33.0,1438.0,3.3516,0.0,1.0,0.0,0.0,0.0
14067,32.71,39.0,1647.0,1.7642,0.0,0.0,0.0,0.0,1.0
14068,37.61,39.0,512.0,1.2857,0.0,1.0,0.0,0.0,0.0
14069,34.06,17.0,3139.0,3.3571,0.0,1.0,0.0,0.0,0.0
14070,34.02,29.0,2709.0,3.1563,1.0,0.0,0.0,0.0,0.0
14071,37.46,26.0,5067.0,7.0001,0.0,0.0,0.0,0.0,1.0
14072,34.19,27.0,2772.0,5.2016,1.0,0.0,0.0,0.0,0.0
14073,32.74,40.0,2186.0,2.8007,0.0,0.0,0.0,0.0,1.0
14074,37.95,39.0,1986.0,3.2333,0.0,0.0,0.0,1.0,0.0
14075,33.94,32.0,2098.0,5.0258,1.0,0.0,0.0,0.0,0.0
14076,37.32,31.0,1902.0,2.4207,1.0,0.0,0.0,0.0,0.0
14077,37.7,17.0,1463.0,4.5859,0.0,0.0,0.0,1.0,0.0
14078,34.08,31.0,2402.0,2.3333,0.0,1.0,0.0,0.0,0.0
14079,33.83,17.0,4822.0,2.5978,1.0,0.0,0.0,0.0,0.0
14080,32.8,34.0,3657.0,5.2907,1.0,0.0,0.0,0.0,0.0
14081,34.07,3.0,5542.0,5.5875,0.0,1.0,0.0,0.0,0.0
14082,38.73,17.0,2146.0,2.9219,0.0,1.0,0.0,0.0,0.0
14083,37.87,33.0,3398.0,6.5814,0.0,0.0,0.0,1.0,0.0
14084,37.78,52.0,2300.0,3.5398,0.0,0.0,0.0,1.0,0.0
14085,36.05,24.0,3208.0,1.5506,0.0,1.0,0.0,0.0,0.0
14086,34.17,46.0,1508.0,3.5909,1.0,0.0,0.0,0.0,0.0
14087,37.52,35.0,1817.0,6.8336,0.0,0.0,0.0,0.0,1.0
14088,37.34,52.0,1390.0,2.1442,1.0,0.0,0.0,0.0,0.0
14089,33.93,35.0,793.0,4.0156,0.0,1.0,0.0,0.0,0.0
14090,34.44,22.0,2239.0,4.875,0.0,0.0,0.0,0.0,1.0
14091,38.14,37.0,3278.0,3.3987,0.0,1.0,0.0,0.0,0.0
14092,33.94,35.0,1090.0,2.1607,1.0,0.0,0.0,0.0,0.0
14093,37.6,33.0,3507.0,4.0795,0.0,0.0,0.0,0.0,1.0
14094,33.89,46.0,940.0,3.2813,1.0,0.0,0.0,0.0,0.0
14095,33.94,10.0,972.0,1.3125,0.0,1.0,0.0,0.0,0.0
14096,37.79,5.0,3107.0,4.4766,0.0,1.0,0.0,0.0,0.0
14097,37.76,26.0,3266.0,5.37,0.0,0.0,0.0,1.0,0.0
14098,33.9,10.0,2423.0,6.5635,1.0,0.0,0.0,0.0,0.0
14099,37.85,40.0,751.0,1.3578,0.0,0.0,0.0,1.0,0.0
14100,37.8,50.0,2833.0,2.8929,0.0,0.0,0.0,1.0,0.0
14101,38.09,26.0,4397.0,2.4875,0.0,0.0,0.0,1.0,0.0
14102,36.32,20.0,2025.0,3.5313,0.0,1.0,0.0,0.0,0.0
14103,33.86,36.0,1774.0,4.8571,1.0,0.0,0.0,0.0,0.0
14104,33.94,22.0,1999.0,1.4063,0.0,1.0,0.0,0.0,0.0
14105,33.9,39.0,642.0,1.2083,1.0,0.0,0.0,0.0,0.0
14106,38.64,41.0,1578.0,2.3214,0.0,1.0,0.0,0.0,0.0
14107,33.77,29.0,2577.0,4.4732,1.0,0.0,0.0,0.0,0.0
14108,33.82,31.0,1960.0,4.0625,1.0,0.0,0.0,0.0,0.0
14109,38.03,20.0,1551.0,2.6094,0.0,1.0,0.0,0.0,0.0
14110,34.17,46.0,1268.0,4.0742,1.0,0.0,0.0,0.0,0.0
14111,32.65,20.0,1445.0,2.619,0.0,0.0,0.0,0.0,1.0
14112,32.8,28.0,3042.0,2.4141,1.0,0.0,0.0,0.0,0.0
14113,37.25,20.0,3398.0,2.0288,1.0,0.0,0.0,0.0,0.0
14114,40.79,46.0,3042.0,2.1135,0.0,0.0,0.0,0.0,1.0
14115,33.88,36.0,1083.0,3.0795,1.0,0.0,0.0,0.0,0.0
14116,32.62,26.0,3620.0,4.9962,0.0,0.0,0.0,0.0,1.0
14117,34.01,42.0,897.0,2.0729,1.0,0.0,0.0,0.0,0.0
14118,40.55,26.0,1435.0,2.6705,0.0,1.0,0.0,0.0,0.0
14119,37.35,20.0,3375.0,2.6894,1.0,0.0,0.0,0.0,0.0
14120,33.73,32.0,2930.0,3.7147,1.0,0.0,0.0,0.0,0.0
14121,33.84,48.0,1895.0,6.3364,1.0,0.0,0.0,0.0,0.0
14122,34.18,34.0,1843.0,3.6875,1.0,0.0,0.0,0.0,0.0
14123,33.68,26.0,2249.0,5.0287,1.0,0.0,0.0,0.0,0.0
14124,38.45,52.0,2259.0,2.1827,1.0,0.0,0.0,0.0,0.0
14125,37.94,38.0,2751.0,3.7277,0.0,0.0,0.0,1.0,0.0
14126,33.86,33.0,1685.0,4.3527,1.0,0.0,0.0,0.0,0.0
14127,33.65,15.0,3485.0,6.7543,1.0,0.0,0.0,0.0,0.0
14128,37.74,52.0,831.0,1.9464,0.0,0.0,0.0,1.0,0.0
14129,37.46,45.0,2068.0,6.227,0.0,0.0,0.0,1.0,0.0
14130,37.94,44.0,1769.0,4.0526,0.0,0.0,0.0,1.0,0.0
14131,37.8,52.0,4985.0,4.9211,0.0,0.0,0.0,1.0,0.0
14132,37.98,32.0,3274.0,2.1265,0.0,1.0,0.0,0.0,0.0
14133,38.57,52.0,1917.0,3.1484,0.0,1.0,0.0,0.0,0.0
14134,37.98,9.0,3079.0,5.1041,0.0,1.0,0.0,0.0,0.0
14135,34.58,5.0,1113.0,4.1719,0.0,1.0,0.0,0.0,0.0
14136,32.73,52.0,408.0,1.815,0.0,0.0,0.0,0.0,1.0
14137,34.17,36.0,2875.0,4.3083,0.0,1.0,0.0,0.0,0.0
14138,33.71,19.0,1397.0,8.7397,0.0,0.0,0.0,0.0,1.0
14139,34.12,26.0,6459.0,6.2089,0.0,1.0,0.0,0.0,0.0
14140,32.69,30.0,935.0,2.5769,0.0,1.0,0.0,0.0,0.0
14141,33.78,23.0,3768.0,1.9647,0.0,0.0,0.0,0.0,1.0
14142,34.01,27.0,3133.0,2.697,1.0,0.0,0.0,0.0,0.0
14143,32.8,23.0,666.0,2.1136,0.0,1.0,0.0,0.0,0.0
14144,39.26,25.0,3066.0,3.788,1.0,0.0,0.0,0.0,0.0
14145,34.15,7.0,2837.0,3.008,1.0,0.0,0.0,0.0,0.0
14146,36.78,7.0,2232.0,2.9853,0.0,1.0,0.0,0.0,0.0
14147,32.68,20.0,2569.0,2.0114,0.0,0.0,0.0,0.0,1.0
14148,36.8,32.0,3461.0,2.9244,0.0,1.0,0.0,0.0,0.0
14149,33.05,11.0,5827.0,6.4027,0.0,0.0,0.0,0.0,1.0
14150,33.65,14.0,2598.0,4.0417,1.0,0.0,0.0,0.0,0.0
14151,34.13,30.0,2763.0,4.7298,1.0,0.0,0.0,0.0,0.0
14152,32.92,16.0,2173.0,4.2614,1.0,0.0,0.0,0.0,0.0
14153,33.98,17.0,2727.0,4.8371,0.0,1.0,0.0,0.0,0.0
14154,38.19,23.0,762.0,2.4545,0.0,1.0,0.0,0.0,0.0
14155,38.45,32.0,2139.0,3.2672,0.0,1.0,0.0,0.0,0.0
14156,32.83,23.0,2105.0,3.375,0.0,0.0,0.0,0.0,1.0
14157,33.99,43.0,1902.0,1.9375,1.0,0.0,0.0,0.0,0.0
14158,33.97,44.0,2825.0,5.9544,1.0,0.0,0.0,0.0,0.0
14159,37.74,48.0,1186.0,3.8333,0.0,0.0,0.0,0.0,1.0
14160,34.09,35.0,2234.0,2.5444,1.0,0.0,0.0,0.0,0.0
14161,34.12,52.0,679.0,4.2344,1.0,0.0,0.0,0.0,0.0
14162,38.38,28.0,1020.0,4.5694,0.0,1.0,0.0,0.0,0.0
14163,33.79,29.0,4389.0,4.1071,1.0,0.0,0.0,0.0,0.0
14164,33.8,28.0,636.0,3.6161,0.0,0.0,0.0,0.0,1.0
14165,33.96,42.0,1604.0,1.7656,1.0,0.0,0.0,0.0,0.0
14166,37.68,15.0,1232.0,6.9682,0.0,1.0,0.0,0.0,0.0
14167,33.84,11.0,2274.0,3.5094,1.0,0.0,0.0,0.0,0.0
14168,33.81,34.0,2211.0,4.7026,1.0,0.0,0.0,0.0,0.0
14169,34.05,26.0,1809.0,2.3536,1.0,0.0,0.0,0.0,0.0
14170,37.66,13.0,13182.0,5.6417,0.0,1.0,0.0,0.0,0.0
14171,34.2,13.0,4859.0,3.6875,1.0,0.0,0.0,0.0,0.0
14172,32.77,43.0,841.0,3.0179,1.0,0.0,0.0,0.0,0.0
14173,33.12,18.0,4372.0,5.1194,0.0,0.0,0.0,0.0,1.0
14174,33.84,46.0,2439.0,4.2841,1.0,0.0,0.0,0.0,0.0
14175,34.14,38.0,1826.0,5.2962,1.0,0.0,0.0,0.0,0.0
14176,36.21,38.0,1901.0,1.8828,0.0,1.0,0.0,0.0,0.0
14177,33.84,31.0,2906.0,4.8448,1.0,0.0,0.0,0.0,0.0
14178,37.3,35.0,1313.0,1.75,0.0,1.0,0.0,0.0,0.0
14179,33.89,4.0,37937.0,7.4947,1.0,0.0,0.0,0.0,0.0
14180,34.16,49.0,1788.0,6.6009,1.0,0.0,0.0,0.0,0.0
14181,37.92,28.0,3308.0,1.7694,0.0,1.0,0.0,0.0,0.0
14182,40.17,16.0,396.0,1.3889,0.0,1.0,0.0,0.0,0.0
14183,34.12,34.0,2026.0,4.392,0.0,1.0,0.0,0.0,0.0
14184,37.62,39.0,3119.0,3.2216,0.0,0.0,0.0,0.0,1.0
14185,33.89,29.0,2823.0,2.7121,1.0,0.0,0.0,0.0,0.0
14186,37.3,28.0,859.0,2.3293,1.0,0.0,0.0,0.0,0.0
14187,34.94,32.0,2844.0,2.7188,1.0,0.0,0.0,0.0,0.0
14188,32.77,25.0,3308.0,6.3191,1.0,0.0,0.0,0.0,0.0
14189,34.11,17.0,3499.0,4.8894,0.0,1.0,0.0,0.0,0.0
14190,34.11,44.0,773.0,5.0,0.0,1.0,0.0,0.0,0.0
14191,33.69,7.0,8806.0,7.8005,0.0,1.0,0.0,0.0,0.0
14192,38.27,16.0,4138.0,3.1979,0.0,1.0,0.0,0.0,0.0
14193,32.83,28.0,3241.0,4.1806,0.0,0.0,0.0,0.0,1.0
14194,37.35,52.0,906.0,3.1667,1.0,0.0,0.0,0.0,0.0
14195,36.96,31.0,3209.0,3.6619,0.0,0.0,0.0,0.0,1.0
14196,32.76,7.0,1659.0,5.2741,1.0,0.0,0.0,0.0,0.0
14197,33.77,27.0,2000.0,5.635,1.0,0.0,0.0,0.0,0.0
14198,33.92,37.0,1761.0,2.1875,1.0,0.0,0.0,0.0,0.0
14199,33.79,38.0,1601.0,3.3958,1.0,0.0,0.0,0.0,0.0
14200,32.68,26.0,3071.0,2.9318,0.0,0.0,0.0,0.0,1.0
14201,33.92,40.0,1076.0,1.7986,1.0,0.0,0.0,0.0,0.0
14202,32.84,17.0,4013.0,5.131,1.0,0.0,0.0,0.0,0.0
14203,38.47,24.0,2268.0,3.858,1.0,0.0,0.0,0.0,0.0
14204,37.72,47.0,1167.0,4.2727,0.0,0.0,0.0,1.0,0.0
14205,37.76,49.0,2842.0,3.2679,0.0,0.0,0.0,1.0,0.0
14206,36.7,29.0,4964.0,3.0827,1.0,0.0,0.0,0.0,0.0
14207,34.71,33.0,2347.0,2.8194,0.0,1.0,0.0,0.0,0.0
14208,37.62,44.0,1619.0,4.0238,0.0,0.0,0.0,0.0,1.0
14209,38.6,27.0,4314.0,5.0997,0.0,1.0,0.0,0.0,0.0
14210,35.79,19.0,1809.0,1.8144,0.0,1.0,0.0,0.0,0.0
14211,34.18,16.0,3137.0,6.1306,1.0,0.0,0.0,0.0,0.0
14212,33.66,22.0,3914.0,5.8541,1.0,0.0,0.0,0.0,0.0
14213,37.66,40.0,3012.0,2.6346,0.0,1.0,0.0,0.0,0.0
14214,41.78,15.0,3140.0,1.6654,0.0,0.0,0.0,0.0,1.0
14215,34.18,42.0,1521.0,3.3125,1.0,0.0,0.0,0.0,0.0
14216,37.73,52.0,3547.0,8.0069,0.0,0.0,0.0,1.0,0.0
14217,35.38,24.0,1807.0,1.4786,0.0,1.0,0.0,0.0,0.0
14218,37.94,40.0,2806.0,1.8814,0.0,1.0,0.0,0.0,0.0
14219,37.45,19.0,2207.0,2.1406,0.0,0.0,0.0,1.0,0.0
14220,37.88,28.0,5448.0,4.7475,0.0,0.0,0.0,1.0,0.0
14221,34.12,2.0,3867.0,5.4138,0.0,1.0,0.0,0.0,0.0
14222,33.92,42.0,1411.0,3.0871,1.0,0.0,0.0,0.0,0.0
14223,33.79,35.0,2370.0,5.7368,1.0,0.0,0.0,0.0,0.0
14224,37.7,36.0,1097.0,2.9917,0.0,0.0,0.0,1.0,0.0
14225,34.08,52.0,1801.0,4.6838,1.0,0.0,0.0,0.0,0.0
14226,33.55,9.0,3856.0,6.8007,1.0,0.0,0.0,0.0,0.0
14227,37.5,45.0,1812.0,4.95,0.0,0.0,0.0,0.0,1.0
14228,32.94,15.0,4846.0,4.9375,1.0,0.0,0.0,0.0,0.0
14229,33.87,33.0,2373.0,3.0685,1.0,0.0,0.0,0.0,0.0
14230,37.67,33.0,2431.0,2.7019,0.0,0.0,0.0,1.0,0.0
14231,35.5,21.0,2171.0,1.7105,0.0,1.0,0.0,0.0,0.0
14232,37.77,45.0,1852.0,2.7159,0.0,0.0,0.0,1.0,0.0
14233,34.14,30.0,1615.0,1.8929,1.0,0.0,0.0,0.0,0.0
14234,38.45,41.0,1743.0,3.1467,1.0,0.0,0.0,0.0,0.0
14235,36.35,15.0,1724.0,3.1094,0.0,1.0,0.0,0.0,0.0
14236,33.67,32.0,3058.0,4.4625,1.0,0.0,0.0,0.0,0.0
14237,37.8,43.0,2344.0,1.6504,0.0,0.0,0.0,1.0,0.0
14238,34.06,21.0,3755.0,11.4233,1.0,0.0,0.0,0.0,0.0
14239,33.96,37.0,1625.0,1.3971,1.0,0.0,0.0,0.0,0.0
14240,33.95,41.0,2057.0,1.2455,1.0,0.0,0.0,0.0,0.0
14241,34.91,16.0,712.0,2.56,1.0,0.0,0.0,0.0,0.0
14242,36.97,49.0,792.0,5.2128,0.0,0.0,0.0,0.0,1.0
14243,32.81,19.0,1573.0,2.1422,1.0,0.0,0.0,0.0,0.0
14244,33.81,36.0,1252.0,3.9722,1.0,0.0,0.0,0.0,0.0
14245,34.05,24.0,3832.0,3.9673,1.0,0.0,0.0,0.0,0.0
14246,37.35,27.0,3500.0,2.9222,1.0,0.0,0.0,0.0,0.0
14247,37.52,38.0,2769.0,5.5902,0.0,0.0,0.0,0.0,1.0
14248,32.78,16.0,2470.0,3.5562,0.0,0.0,0.0,0.0,1.0
14249,34.15,48.0,3436.0,4.275,0.0,1.0,0.0,0.0,0.0
14250,34.17,27.0,3277.0,3.875,1.0,0.0,0.0,0.0,0.0
14251,37.73,41.0,2115.0,4.0642,0.0,0.0,0.0,1.0,0.0
14252,34.05,39.0,1487.0,15.0,1.0,0.0,0.0,0.0,0.0
14253,37.23,22.0,2781.0,4.6065,1.0,0.0,0.0,0.0,0.0
14254,35.19,14.0,3414.0,3.7635,0.0,0.0,0.0,0.0,1.0
14255,33.6,13.0,2319.0,5.133,1.0,0.0,0.0,0.0,0.0
14256,37.38,28.0,1103.0,7.8633,0.0,0.0,0.0,0.0,1.0
14257,37.11,32.0,2637.0,3.6474,0.0,0.0,0.0,0.0,1.0
14258,34.03,39.0,609.0,2.9167,1.0,0.0,0.0,0.0,0.0
14259,34.05,45.0,1707.0,2.1736,1.0,0.0,0.0,0.0,0.0
14260,37.92,24.0,421.0,14.5833,0.0,0.0,0.0,1.0,0.0
14261,38.5,16.0,4196.0,5.449,1.0,0.0,0.0,0.0,0.0
14262,36.83,16.0,2868.0,6.1175,0.0,1.0,0.0,0.0,0.0
14263,33.78,32.0,296.0,1.4444,0.0,0.0,0.0,0.0,1.0
14264,34.18,11.0,3112.0,3.1587,1.0,0.0,0.0,0.0,0.0
14265,34.72,15.0,2181.0,4.625,0.0,1.0,0.0,0.0,0.0
14266,37.23,20.0,7754.0,8.19,1.0,0.0,0.0,0.0,0.0
14267,32.72,15.0,825.0,4.0391,1.0,0.0,0.0,0.0,0.0
14268,34.28,13.0,4867.0,7.1997,0.0,1.0,0.0,0.0,0.0
14269,36.79,22.0,1970.0,3.3125,0.0,1.0,0.0,0.0,0.0
14270,34.05,26.0,4473.0,5.0762,1.0,0.0,0.0,0.0,0.0
14271,33.92,18.0,3869.0,3.6583,0.0,1.0,0.0,0.0,0.0
14272,33.99,47.0,2183.0,4.9531,1.0,0.0,0.0,0.0,0.0
14273,37.53,14.0,3643.0,3.1523,0.0,1.0,0.0,0.0,0.0
14274,37.93,17.0,2474.0,3.275,0.0,1.0,0.0,0.0,0.0
14275,34.23,23.0,3471.0,5.2742,1.0,0.0,0.0,0.0,0.0
14276,33.87,13.0,2086.0,2.95,1.0,0.0,0.0,0.0,0.0
14277,34.11,18.0,3814.0,4.4722,0.0,1.0,0.0,0.0,0.0
14278,39.05,27.0,789.0,3.7667,0.0,1.0,0.0,0.0,0.0
14279,33.82,39.0,1357.0,4.25,1.0,0.0,0.0,0.0,0.0
14280,36.96,17.0,3344.0,3.8952,0.0,1.0,0.0,0.0,0.0
14281,37.4,16.0,1767.0,6.9584,1.0,0.0,0.0,0.0,0.0
14282,37.56,12.0,6474.0,5.0353,0.0,0.0,0.0,1.0,0.0
14283,33.17,11.0,10923.0,4.0791,0.0,0.0,0.0,0.0,1.0
14284,34.05,36.0,1345.0,3.5129,1.0,0.0,0.0,0.0,0.0
14285,33.93,37.0,1638.0,3.0677,1.0,0.0,0.0,0.0,0.0
14286,39.51,39.0,1551.0,2.0357,0.0,1.0,0.0,0.0,0.0
14287,34.02,19.0,1129.0,3.875,1.0,0.0,0.0,0.0,0.0
14288,34.03,39.0,1366.0,3.7206,1.0,0.0,0.0,0.0,0.0
14289,37.65,38.0,5277.0,3.9722,0.0,0.0,0.0,0.0,1.0
14290,34.85,7.0,9759.0,3.4912,0.0,1.0,0.0,0.0,0.0
14291,36.6,21.0,2381.0,2.5372,1.0,0.0,0.0,0.0,0.0
14292,33.93,25.0,2431.0,3.7933,1.0,0.0,0.0,0.0,0.0
14293,37.73,49.0,1435.0,4.0,0.0,0.0,0.0,1.0,0.0
14294,33.92,32.0,2590.0,4.2333,1.0,0.0,0.0,0.0,0.0
14295,37.33,36.0,1904.0,2.0972,1.0,0.0,0.0,0.0,0.0
14296,40.78,34.0,2142.0,2.1101,0.0,0.0,0.0,0.0,1.0
14297,34.02,34.0,3978.0,1.7622,1.0,0.0,0.0,0.0,0.0
14298,34.14,11.0,3628.0,7.0844,0.0,1.0,0.0,0.0,0.0
14299,36.82,17.0,3921.0,5.0092,1.0,0.0,0.0,0.0,0.0
14300,32.81,18.0,10968.0,6.2787,1.0,0.0,0.0,0.0,0.0
14301,34.0,23.0,588.0,1.2056,1.0,0.0,0.0,0.0,0.0
14302,39.37,15.0,1337.0,2.6341,0.0,1.0,0.0,0.0,0.0
14303,38.27,7.0,6508.0,5.3707,1.0,0.0,0.0,0.0,0.0
14304,34.02,52.0,427.0,3.25,1.0,0.0,0.0,0.0,0.0
14305,38.01,22.0,1526.0,2.4342,0.0,1.0,0.0,0.0,0.0
14306,36.34,33.0,1691.0,2.6648,1.0,0.0,0.0,0.0,0.0
14307,37.6,26.0,15.0,5.048,0.0,0.0,0.0,0.0,1.0
14308,40.27,25.0,958.0,2.625,0.0,1.0,0.0,0.0,0.0
14309,37.74,46.0,2103.0,2.2467,0.0,0.0,0.0,1.0,0.0
14310,33.75,26.0,2989.0,5.7157,1.0,0.0,0.0,0.0,0.0
14311,36.63,39.0,1237.0,3.0139,0.0,1.0,0.0,0.0,0.0
14312,37.8,52.0,3697.0,5.866,0.0,0.0,0.0,1.0,0.0
14313,33.91,35.0,1518.0,3.6917,1.0,0.0,0.0,0.0,0.0
14314,37.79,52.0,2383.0,3.9688,0.0,0.0,0.0,1.0,0.0
14315,33.97,30.0,1790.0,1.7562,1.0,0.0,0.0,0.0,0.0
14316,37.73,52.0,2838.0,3.8304,0.0,0.0,0.0,1.0,0.0
14317,39.01,16.0,1463.0,4.975,0.0,1.0,0.0,0.0,0.0
14318,37.72,43.0,968.0,2.5333,0.0,0.0,0.0,0.0,1.0
14319,32.77,29.0,3558.0,8.093,1.0,0.0,0.0,0.0,0.0
14320,38.0,36.0,683.0,3.4265,0.0,1.0,0.0,0.0,0.0
14321,33.89,35.0,1582.0,2.4537,1.0,0.0,0.0,0.0,0.0
14322,37.68,20.0,1804.0,6.177,1.0,0.0,0.0,0.0,0.0
14323,35.5,36.0,1253.0,2.1635,0.0,1.0,0.0,0.0,0.0
14324,38.64,13.0,4491.0,5.259,0.0,1.0,0.0,0.0,0.0
14325,35.35,42.0,1239.0,1.983,0.0,1.0,0.0,0.0,0.0
14326,33.96,41.0,1175.0,1.2273,1.0,0.0,0.0,0.0,0.0
14327,33.81,24.0,2749.0,4.025,1.0,0.0,0.0,0.0,0.0
14328,34.1,19.0,1000.0,2.4028,0.0,1.0,0.0,0.0,0.0
14329,37.35,34.0,440.0,5.2327,1.0,0.0,0.0,0.0,0.0
14330,33.98,37.0,1196.0,2.125,1.0,0.0,0.0,0.0,0.0
14331,37.75,38.0,2457.0,1.5625,0.0,0.0,0.0,1.0,0.0
14332,35.73,35.0,2916.0,3.625,0.0,1.0,0.0,0.0,0.0
14333,36.88,17.0,2236.0,6.9405,0.0,1.0,0.0,0.0,0.0
14334,36.83,17.0,1560.0,4.3315,0.0,1.0,0.0,0.0,0.0
14335,32.76,41.0,1545.0,2.375,0.0,0.0,0.0,0.0,1.0
14336,33.47,4.0,1812.0,6.487,0.0,0.0,0.0,0.0,1.0
14337,37.28,18.0,2749.0,3.925,1.0,0.0,0.0,0.0,0.0
14338,33.69,16.0,2745.0,6.8219,1.0,0.0,0.0,0.0,0.0
14339,34.19,30.0,521.0,4.1125,1.0,0.0,0.0,0.0,0.0
14340,33.88,42.0,1645.0,3.0893,1.0,0.0,0.0,0.0,0.0
14341,38.94,23.0,1564.0,4.0417,0.0,1.0,0.0,0.0,0.0
14342,38.58,20.0,2992.0,8.6572,0.0,1.0,0.0,0.0,0.0
14343,33.94,34.0,1748.0,3.4792,1.0,0.0,0.0,0.0,0.0
14344,33.92,32.0,1016.0,4.3,1.0,0.0,0.0,0.0,0.0
14345,36.72,32.0,981.0,1.8,0.0,1.0,0.0,0.0,0.0
14346,37.9,32.0,1075.0,5.0499,0.0,0.0,0.0,1.0,0.0
14347,37.36,33.0,1582.0,5.7059,1.0,0.0,0.0,0.0,0.0
14348,37.72,47.0,1176.0,3.2059,0.0,0.0,0.0,0.0,1.0
14349,33.91,34.0,789.0,3.119,1.0,0.0,0.0,0.0,0.0
14350,36.59,32.0,784.0,6.918,0.0,0.0,0.0,0.0,1.0
14351,34.07,24.0,1017.0,1.5972,0.0,1.0,0.0,0.0,0.0
14352,37.8,37.0,1038.0,2.125,0.0,1.0,0.0,0.0,0.0
14353,34.21,34.0,2765.0,5.4727,0.0,1.0,0.0,0.0,0.0
14354,37.88,21.0,2845.0,4.3125,0.0,0.0,0.0,0.0,1.0
14355,34.14,13.0,3859.0,4.5594,0.0,1.0,0.0,0.0,0.0
14356,38.43,40.0,1391.0,3.9107,0.0,1.0,0.0,0.0,0.0
14357,33.98,34.0,2225.0,1.6685,1.0,0.0,0.0,0.0,0.0
14358,41.06,32.0,1020.0,3.0208,0.0,0.0,0.0,0.0,1.0
14359,38.68,38.0,674.0,1.3942,0.0,1.0,0.0,0.0,0.0
14360,34.1,47.0,5077.0,3.0377,1.0,0.0,0.0,0.0,0.0
14361,33.82,34.0,1290.0,5.5486,1.0,0.0,0.0,0.0,0.0
14362,38.46,15.0,2936.0,3.3981,1.0,0.0,0.0,0.0,0.0
14363,33.88,21.0,1490.0,2.3812,1.0,0.0,0.0,0.0,0.0
14364,33.92,36.0,1465.0,1.7262,1.0,0.0,0.0,0.0,0.0
14365,38.1,52.0,1780.0,2.75,0.0,0.0,0.0,1.0,0.0
14366,33.97,26.0,3832.0,2.6734,1.0,0.0,0.0,0.0,0.0
14367,34.4,27.0,3782.0,4.0451,0.0,0.0,0.0,0.0,1.0
14368,34.17,26.0,3728.0,1.7456,0.0,1.0,0.0,0.0,0.0
14369,36.5,14.0,1835.0,2.3879,1.0,0.0,0.0,0.0,0.0
14370,34.01,25.0,352.0,3.9696,0.0,1.0,0.0,0.0,0.0
14371,34.05,48.0,1266.0,4.005,1.0,0.0,0.0,0.0,0.0
14372,34.18,22.0,6465.0,2.9832,0.0,0.0,0.0,0.0,1.0
14373,34.0,38.0,1235.0,2.7143,1.0,0.0,0.0,0.0,0.0
14374,33.66,2.0,7401.0,4.1386,1.0,0.0,0.0,0.0,0.0
14375,32.67,52.0,204.0,1.7961,0.0,0.0,0.0,0.0,1.0
14376,33.92,34.0,2271.0,4.2443,1.0,0.0,0.0,0.0,0.0
14377,39.22,12.0,1321.0,4.0062,0.0,1.0,0.0,0.0,0.0
14378,40.87,31.0,334.0,0.7684,0.0,0.0,0.0,0.0,1.0
14379,37.93,21.0,1185.0,2.0893,0.0,1.0,0.0,0.0,0.0
14380,33.02,13.0,5723.0,4.7179,0.0,0.0,0.0,0.0,1.0
14381,33.77,26.0,3350.0,3.5195,1.0,0.0,0.0,0.0,0.0
14382,37.97,52.0,2259.0,2.2981,0.0,1.0,0.0,0.0,0.0
14383,33.68,14.0,2635.0,4.4391,1.0,0.0,0.0,0.0,0.0
14384,37.97,31.0,2892.0,3.2188,0.0,0.0,0.0,1.0,0.0
14385,37.48,37.0,3507.0,5.0863,0.0,0.0,0.0,0.0,1.0
14386,33.41,35.0,2556.0,6.1557,0.0,0.0,0.0,0.0,1.0
14387,33.76,24.0,1328.0,4.2813,1.0,0.0,0.0,0.0,0.0
14388,37.95,43.0,557.0,1.7212,0.0,1.0,0.0,0.0,0.0
14389,33.87,27.0,4701.0,2.5417,1.0,0.0,0.0,0.0,0.0
14390,34.28,21.0,4056.0,5.9024,1.0,0.0,0.0,0.0,0.0
14391,38.53,39.0,3184.0,4.6923,0.0,1.0,0.0,0.0,0.0
14392,32.8,41.0,2423.0,2.1157,0.0,0.0,0.0,0.0,1.0
14393,37.56,24.0,8444.0,4.6978,0.0,0.0,0.0,1.0,0.0
14394,37.69,35.0,2644.0,4.9375,0.0,0.0,0.0,0.0,1.0
14395,36.62,31.0,834.0,1.6602,0.0,1.0,0.0,0.0,0.0
14396,34.08,34.0,45.0,3.0625,0.0,1.0,0.0,0.0,0.0
14397,39.39,18.0,2821.0,2.3333,1.0,0.0,0.0,0.0,0.0
14398,39.72,17.0,1583.0,2.3895,0.0,1.0,0.0,0.0,0.0
14399,37.65,20.0,2973.0,3.0645,0.0,1.0,0.0,0.0,0.0
14400,33.67,25.0,3906.0,5.6765,1.0,0.0,0.0,0.0,0.0
